0.020000	 24.000000 	 16.000000 	 0.000000 	 0.600000 	 1.000000 	 0.750000 
0.040000	 24.000000 	 16.000000 	 0.000000 	 0.600000 	 1.000000 	 0.750000 
0.060000	 24.000000 	 16.000000 	 0.000000 	 0.600000 	 1.000000 	 0.750000 
0.080000	 24.000000 	 12.000000 	 0.000000 	 0.666667 	 1.000000 	 0.800000 
0.100000	 23.000000 	 11.000000 	 1.000000 	 0.676471 	 0.958333 	 0.793103 
0.120000	 22.000000 	 10.000000 	 2.000000 	 0.687500 	 0.916667 	 0.785714 
0.140000	 21.000000 	 9.000000 	 3.000000 	 0.700000 	 0.875000 	 0.777778 
0.160000	 21.000000 	 8.000000 	 3.000000 	 0.724138 	 0.875000 	 0.792453 
0.180000	 21.000000 	 6.000000 	 3.000000 	 0.777778 	 0.875000 	 0.823529 
0.200000	 21.000000 	 5.000000 	 3.000000 	 0.807692 	 0.875000 	 0.840000 
0.220000	 20.000000 	 3.000000 	 4.000000 	 0.869565 	 0.833333 	 0.851064 
0.240000	 20.000000 	 3.000000 	 4.000000 	 0.869565 	 0.833333 	 0.851064 
0.260000	 20.000000 	 3.000000 	 4.000000 	 0.869565 	 0.833333 	 0.851064 
0.280000	 20.000000 	 3.000000 	 4.000000 	 0.869565 	 0.833333 	 0.851064 
0.300000	 20.000000 	 3.000000 	 4.000000 	 0.869565 	 0.833333 	 0.851064 
0.320000	 16.000000 	 3.000000 	 8.000000 	 0.842105 	 0.666667 	 0.744186 
0.340000	 15.000000 	 3.000000 	 9.000000 	 0.833333 	 0.625000 	 0.714286 
0.360000	 14.000000 	 3.000000 	 10.000000 	 0.823529 	 0.583333 	 0.682927 
0.380000	 12.000000 	 2.000000 	 12.000000 	 0.857143 	 0.500000 	 0.631579 
0.400000	 11.000000 	 2.000000 	 13.000000 	 0.846154 	 0.458333 	 0.594595 
0.420000	 10.000000 	 2.000000 	 14.000000 	 0.833333 	 0.416667 	 0.555556 
0.440000	 8.000000 	 1.000000 	 16.000000 	 0.888889 	 0.333333 	 0.484848 
0.460000	 7.000000 	 0.000000 	 17.000000 	 1.000000 	 0.291667 	 0.451613 
0.480000	 7.000000 	 0.000000 	 17.000000 	 1.000000 	 0.291667 	 0.451613 
0.500000	 7.000000 	 0.000000 	 17.000000 	 1.000000 	 0.291667 	 0.451613 
0.520000	 7.000000 	 0.000000 	 17.000000 	 1.000000 	 0.291667 	 0.451613 
0.540000	 7.000000 	 0.000000 	 17.000000 	 1.000000 	 0.291667 	 0.451613 
0.560000	 4.000000 	 0.000000 	 20.000000 	 1.000000 	 0.166667 	 0.285714 
0.580000	 3.000000 	 0.000000 	 21.000000 	 1.000000 	 0.125000 	 0.222222 
0.600000	 3.000000 	 0.000000 	 21.000000 	 1.000000 	 0.125000 	 0.222222 
0.620000	 2.000000 	 0.000000 	 22.000000 	 1.000000 	 0.083333 	 0.153846 
0.640000	 1.000000 	 0.000000 	 23.000000 	 1.000000 	 0.041667 	 0.080000 
0.660000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.680000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.700000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.720000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.740000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.760000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.780000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.800000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.820000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.840000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.860000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.880000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.900000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.920000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.940000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.960000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
0.980000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
1.000000	 0.000000 	 0.000000 	 24.000000 	 NaN 	 0.000000 	 0.000000 
