0.020000	 19.000000 	 21.000000 	 6.000000 	 0.475000 	 0.760000 	 0.584615 
0.040000	 19.000000 	 21.000000 	 6.000000 	 0.475000 	 0.760000 	 0.584615 
0.060000	 19.000000 	 21.000000 	 6.000000 	 0.475000 	 0.760000 	 0.584615 
0.080000	 19.000000 	 21.000000 	 6.000000 	 0.475000 	 0.760000 	 0.584615 
0.100000	 19.000000 	 20.000000 	 6.000000 	 0.487179 	 0.760000 	 0.593750 
0.120000	 17.000000 	 17.000000 	 8.000000 	 0.500000 	 0.680000 	 0.576271 
0.140000	 17.000000 	 14.000000 	 8.000000 	 0.548387 	 0.680000 	 0.607143 
0.160000	 16.000000 	 9.000000 	 9.000000 	 0.640000 	 0.640000 	 0.640000 
0.180000	 16.000000 	 7.000000 	 9.000000 	 0.695652 	 0.640000 	 0.666667 
0.200000	 16.000000 	 5.000000 	 9.000000 	 0.761905 	 0.640000 	 0.695652 
0.220000	 14.000000 	 3.000000 	 11.000000 	 0.823529 	 0.560000 	 0.666667 
0.240000	 13.000000 	 3.000000 	 12.000000 	 0.812500 	 0.520000 	 0.634146 
0.260000	 12.000000 	 3.000000 	 13.000000 	 0.800000 	 0.480000 	 0.600000 
0.280000	 12.000000 	 3.000000 	 13.000000 	 0.800000 	 0.480000 	 0.600000 
0.300000	 12.000000 	 2.000000 	 13.000000 	 0.857143 	 0.480000 	 0.615385 
0.320000	 12.000000 	 1.000000 	 13.000000 	 0.923077 	 0.480000 	 0.631579 
0.340000	 12.000000 	 1.000000 	 13.000000 	 0.923077 	 0.480000 	 0.631579 
0.360000	 11.000000 	 1.000000 	 14.000000 	 0.916667 	 0.440000 	 0.594595 
0.380000	 10.000000 	 1.000000 	 15.000000 	 0.909091 	 0.400000 	 0.555556 
0.400000	 10.000000 	 1.000000 	 15.000000 	 0.909091 	 0.400000 	 0.555556 
0.420000	 9.000000 	 0.000000 	 16.000000 	 1.000000 	 0.360000 	 0.529412 
0.440000	 7.000000 	 0.000000 	 18.000000 	 1.000000 	 0.280000 	 0.437500 
0.460000	 6.000000 	 0.000000 	 19.000000 	 1.000000 	 0.240000 	 0.387097 
0.480000	 5.000000 	 0.000000 	 20.000000 	 1.000000 	 0.200000 	 0.333333 
0.500000	 5.000000 	 0.000000 	 20.000000 	 1.000000 	 0.200000 	 0.333333 
0.520000	 3.000000 	 0.000000 	 22.000000 	 1.000000 	 0.120000 	 0.214286 
0.540000	 2.000000 	 0.000000 	 23.000000 	 1.000000 	 0.080000 	 0.148148 
0.560000	 2.000000 	 0.000000 	 23.000000 	 1.000000 	 0.080000 	 0.148148 
0.580000	 1.000000 	 0.000000 	 24.000000 	 1.000000 	 0.040000 	 0.076923 
0.600000	 1.000000 	 0.000000 	 24.000000 	 1.000000 	 0.040000 	 0.076923 
0.620000	 1.000000 	 0.000000 	 24.000000 	 1.000000 	 0.040000 	 0.076923 
0.640000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.660000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.680000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.700000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.720000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.740000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.760000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.780000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.800000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.820000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.840000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.860000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.880000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.900000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.920000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.940000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.960000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
0.980000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
1.000000	 0.000000 	 0.000000 	 25.000000 	 NaN 	 0.000000 	 0.000000 
